56.53333333333332,74.2,4.213333333333334,26.459999999999994,10.11,49.60666666666666
59.67333333333334,75.8,6.253333333333333,27.899999999999995,1.17,38.766666666666666
56.53333333333332,74.2,4.213333333333334,26.459999999999994,1.11,49.60666666666666
72.0,85.9,5.613333333333332,18.906666666666673,0.03,46.013333333333335
66.77999999999999,87.2,5.146666666666667,20.21333333333333,0.5,47.406666666666666
70.66,90.4,6.760000000000001,12.526666666666666,0.17,53.593333333333334
71.05333333333333,83.9,5.526666666666667,18.10666666666667,0.09,44.986666666666665
66.38000000000001,85.7,4.799999999999999,26.613333333333337,1.83,58.43333333333333
71.44666666666667,90.6,6.386666666666667,16.419999999999998,0.08,47.80666666666666
67.66000000000001,83.6,6.780000000000001,23.36,0.8099999999999999,56.73333333333333
64.08000000000001,79.6,5.54,20.593333333333337,0.59,48.37333333333333
71.05333333333333,83.9,5.526666666666667,18.10666666666667,0.09,44.986666666666665
51.29333333333334,63.4,5.446666666666666,30.5,0.92,68.16
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
55.80666666666668,74.4,3.7399999999999998,26.839999999999996,1.33,46.74666666666666
66.03333333333333,85.2,5.253333333333332,16.759999999999998,0.6300000000000001,51.37333333333333
70.40666666666667,82.8,6.2266666666666675,26.33333333333334,0.1,44.980000000000004
61.42000000000001,78.3,5.98,26.273333333333326,1.5500000000000003,54.866666666666674
49.68,67.0,2.8399999999999994,34.75333333333334,2.85,64.38000000000001
52.32000000000001,68.4,5.586666666666665,32.413333333333334,2.56,63.25333333333333
55.80666666666668,74.4,3.7399999999999998,26.839999999999996,1.33,46.74666666666666
66.77999999999999,87.2,5.146666666666667,20.21333333333333,0.5,47.406666666666666
59.906666666666666,75.6,5.98,21.36666666666667,0.5700000000000001,42.38666666666666
52.47333333333333,67.6,5.040000000000001,29.086666666666666,1.08,57.37333333333333
55.80666666666668,74.4,3.7399999999999998,26.839999999999996,1.33,46.74666666666666
50.666666666666664,68.6,4.426666666666667,35.120000000000005,2.65,57.46666666666667
42.2,56.4,9.886666666666667,28.379999999999995,2.7199999999999998,48.07333333333333
67.66000000000001,83.6,6.780000000000001,23.36,0.8099999999999999,56.73333333333333
55.500000000000014,73.7,5.66,31.086666666666666,2.59,60.413333333333334
51.626666666666665,69.5,3.9666666666666663,33.11333333333333,1.77,58.11333333333333
59.586666666666666,77.1,5.573333333333334,27.299999999999997,1.9399999999999997,55.2
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
66.51333333333334,85.7,6.5600000000000005,17.633333333333336,0.47,44.273333333333326
47.32666666666667,65.2,5.159999999999999,30.826666666666668,3.05,57.00000000000001
47.32666666666667,65.2,5.159999999999999,30.826666666666668,3.05,57.00000000000001
65.33333333333334,82.7,5.526666666666667,17.620000000000005,0.77,50.52
54.400000000000006,71.0,4.206666666666666,31.746666666666666,1.28,55.580000000000005
54.400000000000006,71.0,4.206666666666666,31.746666666666666,1.28,55.580000000000005
18.486666666666668,34.6,11.073333333333332,33.57333333333334,3.2699999999999996,45.080000000000005
64.39333333333333,81.8,5.126666666666667,25.420000000000005,1.84,53.64666666666667
59.019999999999996,77.1,3.933333333333334,27.833333333333332,0.99,53.75333333333332
71.59333333333333,85.6,5.1,17.98,0.09,44.46666666666667
70.74,90.9,6.453333333333332,15.600000000000001,0.1,47.686666666666675
70.74,90.9,6.453333333333332,15.600000000000001,0.1,47.686666666666675
59.906666666666666,75.6,5.98,21.36666666666667,0.5700000000000001,42.38666666666666
36.38666666666666,49.0,8.333333333333332,27.1,3.36,47.07333333333334
83.41333333333334,83.7,10.533333333333335,68.28666666666666,0.02,71.46000000000001
